Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2015,AG_LND_FRST,716,_T,_T,_T,PT,0,N,2015,50.0
