Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2014,SH_FPL_INFM,716,F,Y15T49,_T,PT,0,N,2014,67.0
