Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2019,SE_ADT_ACTS,716,F,Y15T49,_T,PT,0,N,2019,13.1
2019,SE_ADT_ACTS,716,F,Y15T24,_T,PT,0,N,2019,14.7
2019,SE_ADT_ACTS,716,M,Y15T49,_T,PT,0,N,2019,22.3
2019,SE_ADT_ACTS,716,M,Y15T24,_T,PT,0,N,2019,21.6
