Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2015,GC_GOB_TAXD,716,_T,_T,_T,PT,0,N,2015,90.7
