Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2014,SL_EMP_FTLINJUR,716,_T,_T,_T,"per 100,000 employees",0,N,2014,0.05
