Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2019,VC_VOH_SXPH,716,_T,_T,_T,PH,0,N,2019,0.05
