Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2015,PD_AGR_SSFP,716,_T,_T,_T,Constant USD,0,N,2015,0.28
