Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2017,SI_POV_DAY1,716,F,_T,_T,PT,0,N,2017,29.3
2017,SI_POV_DAY1,716,M,_T,_T,PT,0,N,2017,29.4
2017,SI_POV_DAY1,716,_T,_T,_T,PT,0,N,2017,29.4
